chrom	position	window	dist_ratio	count
3L	3755000	3750000-3759999	0.870243227751887	142
3L	3765000	3760000-3769999	0.910336471982616	175
3L	3775000	3770000-3779999	1.0067100544366	147
3L	3785000	3780000-3789999	0.914484430904189	146
3L	3795000	3790000-3799999	1.02917527142736	198
3L	3805000	3800000-3809999	0.949362237026306	153
3L	3815000	3810000-3819999	1.0297381045903	130
3L	3825000	3820000-3829999	0.977241852518731	101
3L	3835000	3830000-3839999	0.986769153225806	76
3L	3845000	3840000-3849999	0.914585517201418	107
3L	3855000	3850000-3859999	1.05901823555995	117
3L	3865000	3860000-3869999	0.949391142247212	140
3L	3875000	3870000-3879999	0.986224106639965	89
3L	3885000	3880000-3889999	0.978465143447535	95
3L	3895000	3890000-3899999	0.985098386026973	78
3L	3905000	3900000-3909999	0.96761807767647	109
3L	3915000	3910000-3919999	1.04011794043045	73
3L	3925000	3920000-3929999	1.06238712069564	111
3L	3935000	3930000-3939999	0.878988368370505	79
3L	3945000	3940000-3949999	0.723652957994282	79
3L	3955000	3950000-3959999	1.00124816975109	44
3L	3965000	3960000-3969999	0.996263233537782	105
3L	3975000	3970000-3979999	1.00523953818419	67
3L	3985000	3980000-3989999	0.931043062010489	56
3L	3995000	3990000-3999999	0.904572704171171	44
3L	4005000	4000000-4009999	1.2530014426486	54
3L	4015000	4010000-4019999	0.931126128316075	72
3L	4025000	4020000-4029999	0.982662051604783	146
3L	4035000	4030000-4039999	1.0381353518089	123
3L	4045000	4040000-4049999	0.962349231477937	109
3L	4055000	4050000-4059999	1.0559599649201	122
3L	4065000	4060000-4069999	0.992171470210359	67
3L	4075000	4070000-4079999	1.00402084557126	124
3L	4085000	4080000-4089999	1.02089860184741	74
3L	4095000	4090000-4099999	0.924186778593914	75
3L	4105000	4100000-4109999	0.999286908625947	76
3L	4115000	4110000-4119999	0.971315224871474	79
3L	4125000	4120000-4129999	0.899893819680834	51
3L	4135000	4130000-4139999	1.02873098499014	26
3L	4145000	4140000-4149999	1.34984153312994	46
3L	4155000	4150000-4159999	0.843910934661698	71
3L	4165000	4160000-4169999	0.929394736842106	54
3L	4175000	4170000-4179999	0.917029542695266	119
3L	4185000	4180000-4189999	1.12560277518231	68
3L	4195000	4190000-4199999	0.989613932920451	111
3L	4205000	4200000-4209999	1.04195017412269	27
3L	4215000	4210000-4219999	0.955315607144463	169
3L	4225000	4220000-4229999	0.952537358339184	48
3L	4235000	4230000-4239999	0.974123291160737	42
3L	4245000	4240000-4249999	1.08795438864074	70
3L	4265000	4260000-4269999	0.91447006923403	28
3L	4275000	4270000-4279999	1.00301401971113	143
3L	4285000	4280000-4289999	1.00430609687001	137
3L	4295000	4290000-4299999	0.986058730119346	104
3L	4305000	4300000-4309999	1.00552944612607	120
3L	4315000	4310000-4319999	0.897783032354282	73
3L	4325000	4320000-4329999	0.993118233465538	56
3L	4335000	4330000-4339999	0.872926258861361	41
3L	4345000	4340000-4349999	0.998205502893063	99
3L	4355000	4350000-4359999	0.996711587874133	101
3L	4365000	4360000-4369999	1.01308763359249	123
3L	4375000	4370000-4379999	1.04123427114161	85
3L	4385000	4380000-4389999	1.04446782411342	106
3L	4395000	4390000-4399999	1.06648401333459	102
3L	4405000	4400000-4409999	1.0618653715341	119
3L	4415000	4410000-4419999	0.899870184129637	70
3L	4425000	4420000-4429999	0.99814362999894	88
3L	4435000	4430000-4439999	0.981377164957122	27
3L	4445000	4440000-4449999	0.980471678167106	82
3L	4455000	4450000-4459999	0.934233808097266	23
3L	4465000	4460000-4469999	0.922372278673276	49
3L	4475000	4470000-4479999	1.16816356334429	54
3L	4485000	4480000-4489999	1.00970575072723	47
3L	4495000	4490000-4499999	1.01274164327381	22
3L	4515000	4510000-4519999	1.01769969409956	96
3L	4525000	4520000-4529999	1.05166381174356	72
3L	4535000	4530000-4539999	0.990196213047	66
3L	4545000	4540000-4549999	0.996390012527373	83
3L	4555000	4550000-4559999	1.01824311686817	75
3L	4565000	4560000-4569999	0.932685247262395	91
3L	4575000	4570000-4579999	0.998298743023984	70
3L	4585000	4580000-4589999	0.890535029120032	95
3L	4595000	4590000-4599999	0.969994368173719	82
3L	4605000	4600000-4609999	0.965095373821531	126
3L	4615000	4610000-4619999	1.01862650269449	50
3L	4625000	4620000-4629999	0.943340181475775	64
3L	4635000	4630000-4639999	1.06852735605948	135
3L	4645000	4640000-4649999	1.02376651772982	108
3L	4655000	4650000-4659999	0.97485056001137	97
3L	4665000	4660000-4669999	0.899719003653632	113
3L	4675000	4670000-4679999	0.964216712396552	140
3L	4685000	4680000-4689999	1.02675889378444	83
3L	4695000	4690000-4699999	0.943796410058103	98
3L	4705000	4700000-4709999	0.974347075385118	127
3L	4715000	4710000-4719999	0.993077354121107	109
3L	4725000	4720000-4729999	0.901012925793599	72
3L	4735000	4730000-4739999	0.828770939785889	72
3L	4745000	4740000-4749999	0.983938739446299	93
3L	4755000	4750000-4759999	1.07802441954906	60
3L	4765000	4760000-4769999	1.03872347249693	36
3L	4775000	4770000-4779999	1.03019251725391	99
3L	4785000	4780000-4789999	0.987666913192948	102
3L	4795000	4790000-4799999	0.981385165326184	106
3L	4805000	4800000-4809999	0.983842453644698	63
3L	4815000	4810000-4819999	0.923165998998498	65
3L	4825000	4820000-4829999	0.932927158759322	75
3L	4835000	4830000-4839999	1.01726361146262	92
3L	4845000	4840000-4849999	0.986290445774118	111
3L	4855000	4850000-4859999	0.998832840532669	40
3L	4865000	4860000-4869999	1.32234716622004	60
3L	4875000	4870000-4879999	1.32465243430874	64
3L	4885000	4880000-4889999	0.948102423411065	32
3L	4895000	4890000-4899999	1.03064421112904	68
3L	4905000	4900000-4909999	1.02891919099478	49
3L	4915000	4910000-4919999	0.953355702930347	130
3L	4925000	4920000-4929999	0.947999349507872	61
3L	4935000	4930000-4939999	0.951292282689113	66
3L	4945000	4940000-4949999	1.05678723748182	114
3L	4955000	4950000-4959999	0.941693933728057	99
3L	4965000	4960000-4969999	1.06234663128362	98
3L	4975000	4970000-4979999	0.98621081695631	90
3L	4985000	4980000-4989999	1.00369456300788	110
3L	4995000	4990000-4999999	0.883746842080175	77
3L	5005000	5000000-5009999	0.870837290751514	72
3L	5015000	5010000-5019999	0.828715919085313	50
3L	5025000	5020000-5029999	0.921280296880436	49
3L	5035000	5030000-5039999	0.801100031301703	53
3L	5055000	5050000-5059999	0.97685308457209	87
3L	5065000	5060000-5069999	1.04347979780126	69
3L	5075000	5070000-5079999	0.876618371712378	56
3L	5085000	5080000-5089999	0.97490396208956	77
3L	5095000	5090000-5099999	0.938111834520628	77
3L	5105000	5100000-5109999	1.01069344050442	58
3L	5125000	5120000-5129999	0.97450394897256	27
3L	5135000	5130000-5139999	0.903747088186356	106
3L	5145000	5140000-5149999	0.96696943821732	159
3L	5155000	5150000-5159999	1.02408219854519	107
3L	5165000	5160000-5169999	1.05998048009093	80
3L	5175000	5170000-5179999	1.01041952177381	134
3L	5185000	5180000-5189999	0.935169822704274	72
3L	5195000	5190000-5199999	0.934808679161089	57
3L	5215000	5210000-5219999	1.05987663146715	61
3L	5225000	5220000-5229999	0.974215917161975	101
3L	5235000	5230000-5239999	0.992768802548136	88
3L	5245000	5240000-5249999	1.0381684041002	105
3L	5255000	5250000-5259999	0.949824843779587	89
3L	5265000	5260000-5269999	0.961370412254549	112
3L	5275000	5270000-5279999	1.10716260843459	43
3L	5285000	5280000-5289999	0.958792280680692	108
3L	5295000	5290000-5299999	0.913000714260623	59
3L	5305000	5300000-5309999	0.894303570263038	43
3L	5315000	5310000-5319999	0.99401275673941	114
3L	5325000	5320000-5329999	1.04735563688182	102
3L	5335000	5330000-5339999	1.00852122470567	61
3L	5345000	5340000-5349999	1.01339202757861	56
3L	5355000	5350000-5359999	1.10906140645616	110
3L	5365000	5360000-5369999	0.933682229071427	132
3L	5375000	5370000-5379999	0.962298935336683	96
3L	5385000	5380000-5389999	1.0106672410275	109
3L	5395000	5390000-5399999	0.963171528325262	131
3L	5405000	5400000-5409999	0.999700882957525	157
3L	5415000	5410000-5419999	0.995682854766072	105
3L	5425000	5420000-5429999	0.972453964943358	98
3L	5435000	5430000-5439999	0.976759190805834	89
3L	5445000	5440000-5449999	0.965156508029023	91
3L	5455000	5450000-5459999	0.959883476823056	102
3L	5465000	5460000-5469999	1.26974451394042	23
3L	5475000	5470000-5479999	0.938102039949141	117
3L	5485000	5480000-5489999	1.01603204712013	148
3L	5495000	5490000-5499999	0.994917949128881	111
3L	5505000	5500000-5509999	0.964773553327811	123
3L	5515000	5510000-5519999	1.03477466401223	95
3L	5525000	5520000-5529999	0.801591278737527	102
3L	5535000	5530000-5539999	0.982328425072523	127
3L	5545000	5540000-5549999	0.995409288737853	58
3L	5555000	5550000-5559999	1.00717292662307	67
3L	5565000	5560000-5569999	0.997012707366633	46
3L	5575000	5570000-5579999	1.00304836627946	64
3L	5585000	5580000-5589999	0.916133325421516	108
3L	5595000	5590000-5599999	1.04815555821908	109
3L	5605000	5600000-5609999	0.924486144288322	42
3L	5615000	5610000-5619999	0.995835010333335	46
3L	5625000	5620000-5629999	0.996502838503278	71
3L	5635000	5630000-5639999	0.949547808077321	83
3L	5645000	5640000-5649999	0.883250911216765	96
3L	5655000	5650000-5659999	0.964140853526574	118
3L	5665000	5660000-5669999	1.00857950912812	140
3L	5675000	5670000-5679999	1.05404634510976	96
3L	5685000	5680000-5689999	0.921087551878934	86
3L	5695000	5690000-5699999	1.05375287448527	58
3L	5705000	5700000-5709999	0.975457224995118	64
3L	5715000	5710000-5719999	0.958461666527928	78
3L	5725000	5720000-5729999	0.975811868611294	86
3L	5735000	5730000-5739999	0.940791855403389	77
3L	5745000	5740000-5749999	1.03680974049932	81
3L	5755000	5750000-5759999	1.04366417618453	60
3L	5765000	5760000-5769999	1.00990449966351	99
3L	5775000	5770000-5779999	1.06139180491571	50
3L	5785000	5780000-5789999	0.972118959107807	85
3L	5795000	5790000-5799999	0.958909021687643	102
3L	5805000	5800000-5809999	1.01339079535915	151
3L	5815000	5810000-5819999	1.04088280060883	104
3L	5825000	5820000-5829999	0.975324573752542	121
3L	5835000	5830000-5839999	1.00332312404288	77
3L	5845000	5840000-5849999	1.00038759689923	33
3L	5855000	5850000-5859999	1.00241984636088	47
3L	5865000	5860000-5869999	0.991395348837209	27
3L	5875000	5870000-5879999	0.886477202852559	90
3L	5885000	5880000-5889999	0.930764017588432	128
3L	5895000	5890000-5899999	0.927330730214959	141
3L	5905000	5900000-5909999	1.04565572059619	122
3L	5915000	5910000-5919999	0.966482536753245	102
3L	5925000	5920000-5929999	0.975097759713367	80
3L	5935000	5930000-5939999	1.0055197526226	40
3L	5945000	5940000-5949999	0.908974489277366	45
3L	5955000	5950000-5959999	1.00256232229055	56
3L	5965000	5960000-5969999	0.968587100950564	54
3L	5975000	5970000-5979999	0.944647479823359	44
3L	5985000	5980000-5989999	0.989001237113402	146
3L	5995000	5990000-5999999	1.03350419315367	108
3L	6005000	6000000-6009999	0.96139809997606	87
3L	6015000	6010000-6019999	0.897287668004464	55
3L	6025000	6020000-6029999	0.84328449080651	36
3L	6035000	6030000-6039999	0.905929183059477	65
3L	6045000	6040000-6049999	0.987305086855253	67
3L	6055000	6050000-6059999	1.01735078570059	90
3L	6065000	6060000-6069999	0.910346287401912	82
3L	6075000	6070000-6079999	0.795517152326432	104
3L	6085000	6080000-6089999	1.06354036357079	73
3L	6095000	6090000-6099999	0.943662969918152	48
3L	6105000	6100000-6109999	1.05727892056353	60
3L	6115000	6110000-6119999	0.941922726954574	85
3L	6125000	6120000-6129999	0.988448827735285	88
3L	6135000	6130000-6139999	1.02392308558982	64
3L	6145000	6140000-6149999	0.945172090531673	26
3L	6155000	6150000-6159999	0.952523374806744	59
3L	6165000	6160000-6169999	0.969872877499216	60
3L	6175000	6170000-6179999	0.99232648435047	45
3L	6185000	6180000-6189999	1.00573671864555	58
3L	6195000	6190000-6199999	0.911504111142614	21
3L	6205000	6200000-6209999	0.945146789139714	21
3L	6215000	6210000-6219999	0.960731681570733	47
3L	6235000	6230000-6239999	0.877056628579162	24
3L	6245000	6240000-6249999	1.08217944554339	36
3L	6255000	6250000-6259999	1.0782372271759	85
3L	6265000	6260000-6269999	0.936457335961702	89
3L	6275000	6270000-6279999	1.0396693189672	54
3L	6285000	6280000-6289999	0.907457191667439	56
3L	6295000	6290000-6299999	1.59004128767889	59
3L	6305000	6300000-6309999	1.26592560923472	66
3L	6315000	6310000-6319999	1.24901901024801	77
3L	6325000	6320000-6329999	0.897839113855094	53
3L	6335000	6330000-6339999	0.859299495608621	47
3L	6345000	6340000-6349999	0.785418329722127	37
3L	6355000	6350000-6359999	0.763281727918686	64
3L	6365000	6360000-6369999	0.667786335869514	73
3L	6375000	6370000-6379999	1.14821353900479	63
3L	6385000	6380000-6389999	1.04136769020713	52
3L	6395000	6390000-6399999	1.01553175210406	22
3L	6405000	6400000-6409999	0.688592979646875	30
3L	6435000	6430000-6439999	0.912342007434945	22
3L	6445000	6440000-6449999	0.730144419684624	72
3L	6465000	6460000-6469999	1.51649154865235	44
3L	6475000	6470000-6479999	1.35602984228917	21
3L	6485000	6480000-6489999	0.948415778702985	35
3L	6495000	6490000-6499999	1.05483898162199	83
3L	6505000	6500000-6509999	0.813755670771225	29
3L	6515000	6510000-6519999	0.982704358981458	55
3L	6525000	6520000-6529999	0.990679939817391	69
3L	6535000	6530000-6539999	0.968919724280622	67
3L	6545000	6540000-6549999	1.15400210689511	33
3L	6555000	6550000-6559999	0.994476922113035	105
3L	6565000	6560000-6569999	0.970164160674075	97
3L	6575000	6570000-6579999	1.0192611403808	113
3L	6585000	6580000-6589999	1.03591608931106	155
3L	6595000	6590000-6599999	0.922055775494314	98
3L	6605000	6600000-6609999	0.948374073111747	93
3L	6615000	6610000-6619999	0.973265138743336	57
3L	6625000	6620000-6629999	1.05493824158724	53
3L	6635000	6630000-6639999	0.974730868369181	69
3L	6645000	6640000-6649999	0.978813616813427	75
3L	6655000	6650000-6659999	0.993107305275242	98
3L	6665000	6660000-6669999	0.963001611945364	68
3L	6675000	6670000-6679999	0.846296653314197	77
3L	6685000	6680000-6689999	0.985975129739603	74
3L	6695000	6690000-6699999	0.984079050167387	112
3L	6705000	6700000-6709999	0.963435547248489	149
3L	6715000	6710000-6719999	0.891334908051143	104
3L	6725000	6720000-6729999	0.984555280763812	53
3L	6735000	6730000-6739999	0.760264776594748	49
3L	6745000	6740000-6749999	1.54113842476507	72
3L	6755000	6750000-6759999	0.81033476307708	54
3L	6765000	6760000-6769999	0.950550236837963	121
3L	6775000	6770000-6779999	1.03825393652175	63
3L	6785000	6780000-6789999	1.21524207671883	29
3L	6795000	6790000-6799999	0.973234420548925	79
3L	6805000	6800000-6809999	1.08762585969739	97
3L	6815000	6810000-6819999	0.973195418938324	68
3L	6825000	6820000-6829999	0.985060865739679	87
3L	6835000	6830000-6839999	1.03360494701923	90
3L	6845000	6840000-6849999	1.02393379796849	104
3L	6855000	6850000-6859999	0.985066657480451	54
3L	6865000	6860000-6869999	0.990157503527812	112
3L	6875000	6870000-6879999	1.00073983425851	108
3L	6885000	6880000-6889999	0.944312192811038	42
3L	6895000	6890000-6899999	0.973082387965448	26
3L	6905000	6900000-6909999	0.969141920002415	74
3L	6915000	6910000-6919999	0.957889422516796	74
3L	6925000	6920000-6929999	0.955588689493584	70
3L	6935000	6930000-6939999	0.872519764973698	110
3L	6945000	6940000-6949999	0.893322381508528	49
3L	6955000	6950000-6959999	1.0342426875181	56
3L	6965000	6960000-6969999	0.999797514040803	168
3L	6975000	6970000-6979999	0.96713953717433	173
3L	6985000	6980000-6989999	1.04553846735009	119
3L	6995000	6990000-6999999	1.0243274408607	134
3L	7005000	7000000-7009999	1.02171659280567	137
3L	7015000	7010000-7019999	0.894270825443473	87
3L	7025000	7020000-7029999	0.868219016282798	81
3L	7035000	7030000-7039999	1.00694985321431	100
3L	7045000	7040000-7049999	1.01060188573643	91
3L	7055000	7050000-7059999	0.995929009153607	117
3L	7065000	7060000-7069999	0.990677446659467	98
3L	7075000	7070000-7079999	0.9801116150836	67
3L	7085000	7080000-7089999	1.00264319962472	89
3L	7095000	7090000-7099999	1.00421314176142	100
3L	7105000	7100000-7109999	0.987444956919676	103
3L	7115000	7110000-7119999	1.0464055269504	77
3L	7125000	7120000-7129999	0.959897384971864	41
3L	7135000	7130000-7139999	0.996651660552076	43
3L	7145000	7140000-7149999	0.981569364767443	116
3L	7155000	7150000-7159999	0.906954244441108	100
3L	7165000	7160000-7169999	0.82886536210979	45
3L	7175000	7170000-7179999	0.594874901988738	32
3L	7185000	7180000-7189999	0.78423117405033	55
3L	7195000	7190000-7199999	0.676965632420866	42
3L	7205000	7200000-7209999	0.811998794091046	46
3L	7215000	7210000-7219999	0.980725603643846	78
3L	7225000	7220000-7229999	1.04758674490384	70
3L	7235000	7230000-7239999	0.814256222043812	21
3L	7245000	7240000-7249999	0.883857729138167	24
3L	7255000	7250000-7259999	0.848028802880288	69
3L	7265000	7260000-7269999	1.51979114030655	40
3L	7275000	7270000-7279999	1.07533418926063	46
3L	7285000	7280000-7289999	0.983827848708266	79
3L	7295000	7290000-7299999	0.990672078367452	76
3L	7305000	7300000-7309999	0.93954860025519	59
3L	7315000	7310000-7319999	1.02791968433709	83
3L	7325000	7320000-7329999	0.948984169710953	38
3L	7335000	7330000-7339999	1.04861423753446	142
3L	7345000	7340000-7349999	0.907572851249441	63
3L	7355000	7350000-7359999	0.955099242062472	51
3L	7365000	7360000-7369999	0.942334589533393	55
3L	7375000	7370000-7379999	0.962678004994263	30
3L	7385000	7380000-7389999	1.01216930259491	47
3L	7395000	7390000-7399999	0.966647569564488	74
3L	7405000	7400000-7409999	1.08874561768376	45
3L	7415000	7410000-7419999	0.992045101560632	78
3L	7425000	7420000-7429999	0.910733028779351	101
3L	7435000	7430000-7439999	1.17207087331046	81
3L	7445000	7440000-7449999	0.868699516590888	127
3L	7455000	7450000-7459999	0.980179954096543	91
3L	7465000	7460000-7469999	0.92550566117291	78
3L	7475000	7470000-7479999	0.930341860356358	60
3L	7485000	7480000-7489999	0.961261707350478	79
3L	7495000	7490000-7499999	1.01271998507522	99
3L	7505000	7500000-7509999	0.969713783469265	54
3L	7515000	7510000-7519999	1.0952467373909	32
3L	7525000	7520000-7529999	0.916134755192163	96
3L	7535000	7530000-7539999	1.01200182450539	70
3L	7545000	7540000-7549999	0.974475686876987	45
3L	7555000	7550000-7559999	1.02502318592174	90
3L	7565000	7560000-7569999	1.2830242456487	44
3L	7575000	7570000-7579999	0.881356715417851	44
3L	7585000	7580000-7589999	0.976852880014536	82
3L	7595000	7590000-7599999	0.9920658294654	109
3L	7605000	7600000-7609999	0.999878901637855	100
3L	7615000	7610000-7619999	0.957949635430732	113
3L	7625000	7620000-7629999	0.973796840939484	68
3L	7635000	7630000-7639999	0.974425163632342	142
3L	7645000	7640000-7649999	0.984393548387097	116
3L	7655000	7650000-7659999	1.01307651862751	82
3L	7665000	7660000-7669999	0.948220966665822	56
3L	7695000	7690000-7699999	0.978188695745016	57
3L	7705000	7700000-7709999	0.988886125829715	118
3L	7715000	7710000-7719999	1.04148726429384	118
3L	7725000	7720000-7729999	1.0013474029894	105
3L	7735000	7730000-7739999	0.952204831796337	133
3L	7745000	7740000-7749999	1.04347110823124	101
3L	7755000	7750000-7759999	1.01030864197531	83
3L	7765000	7760000-7769999	0.933068705641325	65
3L	7775000	7770000-7779999	1.01936576572652	63
3L	7785000	7780000-7789999	0.933942745572239	68
3L	7795000	7790000-7799999	1.06308176304609	31
3L	7805000	7800000-7809999	0.954180692260713	77
3L	7815000	7810000-7819999	0.999871413350968	45
3L	7825000	7820000-7829999	1.00216752929551	75
3L	7835000	7830000-7839999	1.00407559032093	88
3L	7845000	7840000-7849999	0.930718979840894	67
3L	7855000	7850000-7859999	0.956851655473077	23
3L	7865000	7860000-7869999	0.963311064308863	90
3L	7875000	7870000-7879999	0.985719228792559	114
3L	7885000	7880000-7889999	0.975645947267546	93
3L	7895000	7890000-7899999	1.040552847883	136
3L	7905000	7900000-7909999	0.958272281529689	113
3L	7915000	7910000-7919999	1.02323601518342	89
3L	7925000	7920000-7929999	0.938052431324999	44
3L	7935000	7930000-7939999	1.08414154777428	108
3L	7945000	7940000-7949999	0.928319412904302	65
3L	7955000	7950000-7959999	1.00893479933555	88
3L	7965000	7960000-7969999	1.02188471576846	75
3L	7975000	7970000-7979999	0.697502397150815	33
3L	7985000	7980000-7989999	0.858144568763148	76
3L	7995000	7990000-7999999	1.23963324460219	54
3L	8005000	8000000-8009999	1.35380346431975	58
3L	8015000	8010000-8019999	1.15480402115661	81
3L	8035000	8030000-8039999	0.934851394404923	119
3L	8045000	8040000-8049999	0.934158475913118	56
3L	8055000	8050000-8059999	1.19858627356211	52
3L	8065000	8060000-8069999	0.846627271166908	48
3L	8075000	8070000-8079999	0.864713485566566	50
3L	8085000	8080000-8089999	0.394575419407287	44
3L	8095000	8090000-8099999	0.887816437406081	24
3L	8145000	8140000-8149999	0.949396135265701	42
3L	8155000	8150000-8159999	0.843397696060345	62
3L	8165000	8160000-8169999	0.959455178967374	34
3L	8205000	8200000-8209999	0.974986519035122	51
3L	8215000	8210000-8219999	0.884357282938136	77
3L	8225000	8220000-8229999	0.917737545403678	87
3L	8235000	8230000-8239999	1.00482422177482	46
3L	8245000	8240000-8249999	1.02282054523238	58
3L	8255000	8250000-8259999	0.947573891470526	65
3L	8265000	8260000-8269999	1.03837652829977	49
3L	8275000	8270000-8279999	1.11002258983535	88
3L	8285000	8280000-8289999	0.852927098978362	63
3L	8305000	8300000-8309999	1.19967508492099	33
3L	8315000	8310000-8319999	0.756681122354424	70
3L	8325000	8320000-8329999	0.86638098261207	73
3L	8335000	8330000-8339999	1.15108795586883	33
3L	8345000	8340000-8349999	0.922009569377991	27
3L	8355000	8350000-8359999	0.869234420738943	64
3L	8365000	8360000-8369999	0.952834017433012	80
3L	8375000	8370000-8379999	0.924526074509842	52
3L	8385000	8380000-8389999	0.819738530638434	36
3L	8395000	8390000-8399999	1.16555950799297	40
3L	8405000	8400000-8409999	0.909503879134341	37
3L	8415000	8410000-8419999	0.866199487375252	47
3L	8425000	8420000-8429999	0.748980488110923	24
3L	8435000	8430000-8439999	0.995493963611631	35
3L	8445000	8440000-8449999	1.14603430009798	98
3L	8455000	8450000-8459999	0.931533537433899	30
3L	8465000	8460000-8469999	0.990094664406424	86
3L	8475000	8470000-8479999	1.01822188965146	95
3L	8495000	8490000-8499999	1.00778190518164	52
3L	8535000	8530000-8539999	0.996165099811285	63
3L	8545000	8540000-8549999	0.986106278473228	54
3L	8555000	8550000-8559999	1.01081452120339	132
3L	8565000	8560000-8569999	0.996361873564516	136
3L	8575000	8570000-8579999	0.977476068706269	133
3L	8585000	8580000-8589999	0.977498519261106	165
3L	8595000	8590000-8599999	0.956083758343912	140
3L	8605000	8600000-8609999	0.993266475644699	142
3L	8615000	8610000-8619999	1.03604946885128	108
3L	8625000	8620000-8629999	0.933357336693804	116
3L	8635000	8630000-8639999	0.999782438780691	74
3L	8645000	8640000-8649999	0.976343246108352	98
3L	8655000	8650000-8659999	0.96325305268839	83
3L	8665000	8660000-8669999	0.957700003342741	75
3L	8675000	8670000-8679999	0.94657254386925	105
3L	8685000	8680000-8689999	0.920590683001413	96
3L	8695000	8690000-8699999	1.09623281180905	71
3L	8705000	8700000-8709999	0.916724738675958	60
3L	8715000	8710000-8719999	0.92825052162946	102
3L	8725000	8720000-8729999	0.936227085520472	45
3L	8735000	8730000-8739999	1.00706627401101	82
3L	8745000	8740000-8749999	0.937124048342923	71
3L	8755000	8750000-8759999	0.982233039245512	103
3L	8765000	8760000-8769999	0.953288800818205	109
3L	8775000	8770000-8779999	0.927958608536989	78
3L	8785000	8780000-8789999	1.0046511627907	107
3L	8795000	8790000-8799999	0.974538965541336	64
3L	8805000	8800000-8809999	0.967081242272165	143
3L	8815000	8810000-8819999	0.993947880646872	105
3L	8825000	8820000-8829999	1.0222971853094	88
3L	8835000	8830000-8839999	0.974365447481473	121
3L	8845000	8840000-8849999	1.05355320021751	112
3L	8855000	8850000-8859999	0.997695817490494	96
3L	8865000	8860000-8869999	0.928464000790156	120
3L	8875000	8870000-8879999	1.0398035170449	143
3L	8885000	8880000-8889999	1.0223285296413	122
3L	8895000	8890000-8899999	0.968966528647014	153
3L	8905000	8900000-8909999	0.996421912009273	105
3L	8915000	8910000-8919999	1.03234173300612	115
3L	8925000	8920000-8929999	0.966966341895483	112
3L	8935000	8930000-8939999	1.14009811431458	69
3L	8955000	8950000-8959999	1.18427751737514	60
3L	8965000	8960000-8969999	1.10834512706995	31
3L	8975000	8970000-8979999	0.955965564249566	33
3L	8985000	8980000-8989999	0.983876971434874	121
3L	8995000	8990000-8999999	0.995294678063885	53
3L	9005000	9000000-9009999	0.975549244144285	91
3L	9015000	9010000-9019999	0.945281321478816	141
3L	9025000	9020000-9029999	0.989084435727154	100
3L	9035000	9030000-9039999	1.00043129213611	61
3L	9045000	9040000-9049999	0.977514119702572	33
3L	9055000	9050000-9059999	0.97547612920878	97
3L	9065000	9060000-9069999	0.990202679954211	76
3L	9075000	9070000-9079999	0.958770788928397	96
3L	9085000	9080000-9089999	0.98158287073751	94
3L	9095000	9090000-9099999	0.947404674046741	140
3L	9105000	9100000-9109999	0.954606393625257	39
3L	9115000	9110000-9119999	0.968155923958267	65
3L	9125000	9120000-9129999	0.736934253161911	39
3L	9135000	9130000-9139999	0.874023289811967	34
3L	9145000	9140000-9149999	1.30186828584773	37
3L	9155000	9150000-9159999	0.525921549595932	47
3L	9165000	9160000-9169999	1.17399391274941	21
3L	9185000	9180000-9189999	0.684457403651116	43
3L	9195000	9190000-9199999	1.10613970422302	93
3L	9205000	9200000-9209999	0.914361867207039	86
3L	9215000	9210000-9219999	1.10354537309612	76
3L	9225000	9220000-9229999	0.824423440453686	98
3L	9235000	9230000-9239999	0.939203678730131	59
3L	9245000	9240000-9249999	1.08817942134773	55
3L	9255000	9250000-9259999	0.998909589041096	73
3L	9265000	9260000-9269999	1	42
3L	9285000	9280000-9289999	1.00597796313742	113
3L	9295000	9290000-9299999	1.02733386996479	113
3L	9305000	9300000-9309999	0.966399890786846	116
3L	9315000	9310000-9319999	0.920967600230381	146
3L	9325000	9320000-9329999	0.96087434267326	113
3L	9335000	9330000-9339999	1.0008258396036	95
3L	9345000	9340000-9349999	1.02558478679344	101
3L	9355000	9350000-9359999	1.01697310018036	116
3L	9365000	9360000-9369999	0.995787482479497	135
3L	9375000	9370000-9379999	0.995419705101466	126
3L	9385000	9380000-9389999	0.926560963189798	109
3L	9395000	9390000-9399999	1.03177267505185	94
3L	9405000	9400000-9409999	1.02655331983824	115
3L	9415000	9410000-9419999	0.926664208660902	77
3L	9425000	9420000-9429999	0.958970438328237	46
3L	9435000	9430000-9439999	1.0026924906436	65
3L	9445000	9440000-9449999	0.957099472733031	85
3L	9455000	9450000-9459999	1.14912156082777	57
3L	9475000	9470000-9479999	0.968305500004329	59
3L	9485000	9480000-9489999	0.998964968949068	120
3L	9495000	9490000-9499999	0.93273112538151	94
3L	9505000	9500000-9509999	1.03684500252924	65
3L	9515000	9510000-9519999	1.03930741796011	85
3L	9525000	9520000-9529999	0.83757994432484	101
3L	9535000	9530000-9539999	0.843180726453091	31
3L	9545000	9540000-9549999	0.840491836596437	42
3L	9555000	9550000-9559999	1.24927144412064	81
3L	9565000	9560000-9569999	0.83323187285082	71
3L	9585000	9580000-9589999	1.03284964968031	87
3L	9595000	9590000-9599999	0.964628875509031	103
3L	9605000	9600000-9609999	1.0958697095012	97
3L	9615000	9610000-9619999	0.955967006404346	118
3L	9625000	9620000-9629999	0.983621304602972	87
